Ball Speed,Ball Horizontal Line,Ball Length,Batsman Position,Ideal Shot
88.84135594456889,off stump,yorker,0,Block Shot Forward
73.54758266083267,middle stump,good length,1,Upper Cut
136.71778375156862,middle stump,short pitched,1,Hook Shot
144.4849235214238,off stump,yorker,0,Block Shot Forward
157.10781093562196,leg stump,yorker,0,Leg Glance
150.08527546794795,leg stump,yorker,1,Back-Foot Leg Glance
124.04812913857734,middle stump,good length,0,Late Cut
117.70471052911427,off stump,yorker,0,Block Shot Forward
72.50569461363277,middle stump,short pitched,0,Late Cut
92.19908021603001,leg stump,short pitched,0,Pull Shot
111.36532765596337,leg stump,full pitched,0,Lofted Drive On
126.5653510075211,middle stump,bouncer,0,Pull Shot
120.15266499865696,leg stump,yorker,0,Back-Foot Leg Glance
136.83723907135214,off stump,bouncer,1,Hook Shot
95.17902377983367,middle stump,bouncer,0,Pull Shot
120.84573468872259,middle stump,bouncer,1,Pull Shot
77.93280190517129,middle stump,bouncer,0,Pull Shot
107.22989712248862,leg stump,bouncer,1,Pull Shot
137.51447496591408,off stump,short pitched,0,Cut
132.40607680861396,middle stump,good length,1,Lofted Off Drive
159.15784634549613,middle stump,yorker,1,Straight Drive
95.01020133889804,leg stump,yorker,1,Leg Glance
114.83703692565813,off stump,short pitched,1,Cut
99.65773723965971,middle stump,short pitched,0,Upper Cut
109.65428026532572,leg stump,bouncer,0,Pull Shot
147.12551168824493,middle stump,good length,0,Lofted On Drive
131.5788167669638,leg stump,yorker,0,Leg Glance
149.41970722128235,off stump,full pitched,1,Drive Off
88.31599974986977,leg stump,short pitched,0,Pull Shot
148.6025006057294,middle stump,full pitched,0,Drive Straight
75.3786046760546,middle stump,yorker,0,Straight Drive
149.97393523934372,leg stump,short pitched,0,Pull Shot
99.6166401514655,off stump,yorker,1,Block Shot Forward
98.31288700726599,off stump,short pitched,0,Cut
116.08797190287976,middle stump,yorker,0,Straight Drive
154.66211689509086,middle stump,full pitched,1,Drive Straight
74.30032282132649,leg stump,good length,1,Leg Glance
101.70078775636708,leg stump,short pitched,0,Pull Shot
147.09147898150022,leg stump,full pitched,1,Drive On
105.644902969192,off stump,yorker,0,Block Shot Forward
87.92412078373603,off stump,full pitched,0,Drive Off
108.23147631982707,middle stump,short pitched,0,Late Cut
104.69972513425023,middle stump,full pitched,0,Drive Straight
152.3874581320033,middle stump,yorker,1,Straight Drive
138.57409381687876,leg stump,bouncer,1,Hook Shot
115.46040001696056,off stump,good length,1,Square Cut
158.9533510049414,middle stump,good length,1,Lofted Straight Drive
111.8749778148331,middle stump,bouncer,0,Pull Shot
75.24140477382477,middle stump,short pitched,1,Upper Cut
93.60468896334864,middle stump,full pitched,1,Sweep
109.24634321973814,middle stump,full pitched,0,Drive Straight
84.1212361731508,middle stump,bouncer,0,Pull Shot
155.28086136916386,off stump,bouncer,1,Hook Shot
139.0164008035996,middle stump,yorker,0,Straight Drive
94.14584803849954,off stump,yorker,0,Block Shot Forward
123.17240801661242,leg stump,good length,0,Leg Glance
134.9304241398615,off stump,short pitched,1,Cut
154.71510360161182,leg stump,short pitched,1,Pull Shot
149.34718142578697,off stump,bouncer,1,Hook Shot
116.36730035243923,off stump,good length,0,Square Cut
139.71873578137158,middle stump,good length,1,Lofted Straight Drive
120.59302784448265,off stump,yorker,0,Block Shot Forward
119.74335010409861,off stump,full pitched,1,Drive Off
80.32677625043726,middle stump,short pitched,0,Late Cut
81.35238922145369,leg stump,good length,0,Leg Glance
117.65802535202117,middle stump,yorker,1,Straight Drive
94.1975390481106,middle stump,yorker,1,Straight Drive
71.89332122144218,middle stump,yorker,1,Straight Drive
135.05552835101912,leg stump,full pitched,1,Drive On
72.92379370211485,off stump,good length,0,Square Cut
123.57491569936491,off stump,bouncer,1,Pull Shot
118.5274414714583,middle stump,bouncer,0,Pull Shot
157.1933221520024,middle stump,yorker,0,Straight Drive
113.57918254128775,off stump,yorker,1,Block Shot Forward
75.72412927400177,off stump,full pitched,0,Drive Off
119.65191710258155,off stump,yorker,1,Block Shot Forward
145.69865535544915,leg stump,good length,1,Back-Foot Leg Glance
159.71643558532958,leg stump,yorker,1,Leg Glance
108.73088563201652,middle stump,yorker,0,Straight Drive
98.82688682470683,leg stump,good length,1,Leg Glance
151.5987967256799,middle stump,short pitched,1,Hook Shot
87.21179161685092,off stump,bouncer,0,Pull Shot
125.3886023529634,off stump,yorker,1,Block Shot Forward
106.5142981762853,middle stump,good length,1,Upper Cut
73.69741284599998,off stump,bouncer,0,Pull Shot
101.2559626875128,middle stump,full pitched,1,Drive Straight
93.87056702524072,middle stump,short pitched,0,Upper Cut
131.7482038549138,middle stump,yorker,0,Straight Drive
155.39114479227263,leg stump,short pitched,0,Pull Shot
94.1242468640774,middle stump,yorker,0,Straight Drive
143.03193452365136,middle stump,yorker,0,Straight Drive
74.98238352445685,middle stump,yorker,0,Straight Drive
118.43089090358319,leg stump,short pitched,0,Pull Shot
76.34950573389051,off stump,full pitched,0,Drive Off
154.06296920175754,leg stump,good length,0,Back-Foot Leg Glance
138.97161525016512,middle stump,good length,1,Lofted Straight Drive
129.21549200841332,leg stump,full pitched,1,Drive On
144.15067434621977,off stump,full pitched,1,Lofted Drive Off
128.27678160131467,off stump,yorker,0,Block Shot Forward
157.2049957456862,middle stump,yorker,0,Straight Drive
134.25621530782945,off stump,good length,0,Back-Foot Drive
153.21927486240222,leg stump,yorker,1,Back-Foot Leg Glance
116.54187028095743,leg stump,yorker,1,Leg Glance
80.53579716836764,off stump,full pitched,1,Drive Off
117.53599492807155,middle stump,short pitched,0,Late Cut
81.4185545256784,middle stump,bouncer,0,Pull Shot
123.32441312587645,leg stump,bouncer,1,Pull Shot
113.42437544748967,off stump,yorker,1,Block Shot Forward
126.03178580495035,leg stump,yorker,0,Leg Glance
70.90422829493484,leg stump,bouncer,1,Pull Shot
87.53564424898278,leg stump,full pitched,1,Lofted Drive On
114.21973887209178,middle stump,bouncer,0,Pull Shot
155.54532054302214,off stump,bouncer,1,Hook Shot
104.52481363196426,off stump,bouncer,0,Pull Shot
108.19348234482712,middle stump,yorker,0,Straight Drive
134.322648010596,leg stump,yorker,0,Leg Glance
124.34134815575062,leg stump,bouncer,1,Pull Shot
96.90335350884999,middle stump,yorker,0,Straight Drive
106.9734756010685,off stump,bouncer,0,Pull Shot
89.59298189715092,middle stump,full pitched,0,Sweep
156.94193132171876,off stump,yorker,1,Block Shot Forward
81.75709434016238,off stump,short pitched,1,Cut
103.46531061097775,off stump,yorker,1,Block Shot Forward
72.325507499801,leg stump,full pitched,0,Drive On
89.96015427401917,leg stump,full pitched,1,Lofted Drive On
140.24240245421396,middle stump,yorker,1,Straight Drive
88.10577090599915,middle stump,good length,1,Late Cut
77.20570622760691,leg stump,bouncer,1,Pull Shot
112.7007861860071,middle stump,bouncer,0,Pull Shot
70.89723112610666,leg stump,full pitched,0,Lofted Drive On
77.62895389836999,leg stump,yorker,0,Back-Foot Leg Glance
142.68632826066778,off stump,good length,0,Back-Foot Drive
139.43260103736458,off stump,short pitched,0,Cut
152.36249383644065,leg stump,bouncer,0,Hook Shot
146.90638923196747,off stump,good length,1,Back-Foot Drive
131.48580069158362,leg stump,bouncer,1,Hook Shot
74.70995715705965,off stump,yorker,1,Block Shot Forward
140.45637561879917,middle stump,bouncer,1,Hook Shot
146.09597297565045,middle stump,short pitched,0,Hook Shot
141.9173931194759,leg stump,yorker,0,Leg Glance
115.76311317772235,leg stump,full pitched,1,Drive On
90.96116547845335,off stump,good length,1,Square Cut
146.0796978119854,off stump,bouncer,0,Hook Shot
135.44465287661245,leg stump,yorker,1,Back-Foot Leg Glance
158.26850569499663,middle stump,yorker,1,Straight Drive
84.01233379803396,middle stump,bouncer,1,Pull Shot
90.30981247468495,leg stump,full pitched,0,Lofted Drive On
89.06183348933524,middle stump,bouncer,0,Pull Shot
141.3285790859203,leg stump,full pitched,0,Lofted Drive On
86.82165668051064,off stump,bouncer,1,Pull Shot
75.99938468409755,middle stump,yorker,0,Straight Drive
159.87047259270656,middle stump,short pitched,1,Hook Shot
72.23354903006343,off stump,short pitched,1,Cut
145.17196541429792,off stump,yorker,0,Block Shot Forward
102.88301573955874,middle stump,short pitched,0,Late Cut
145.74539137820338,middle stump,full pitched,0,Drive Straight
119.91584420900304,leg stump,yorker,0,Leg Glance
151.1468106537724,leg stump,full pitched,0,Lofted Drive On
153.3573687773164,middle stump,yorker,0,Straight Drive
70.81883631526983,leg stump,full pitched,0,Drive On
76.78709583935094,off stump,full pitched,1,Lofted Drive Off
92.53228566137699,leg stump,short pitched,0,Pull Shot
130.23838747271515,leg stump,yorker,1,Leg Glance
149.94449768603556,middle stump,bouncer,0,Hook Shot
111.39477561645666,leg stump,short pitched,1,Pull Shot
124.62758046468389,middle stump,full pitched,1,Drive Straight
86.9649867516005,middle stump,full pitched,0,Reverse Sweep
142.44701504935168,middle stump,bouncer,0,Hook Shot
157.0595300218123,off stump,bouncer,0,Hook Shot
94.17390396231377,leg stump,full pitched,1,Drive On
114.53433564404918,leg stump,bouncer,0,Pull Shot
77.75044994557365,leg stump,good length,0,Leg Glance
120.32229908166715,middle stump,short pitched,1,Upper Cut
115.25050976620125,off stump,yorker,1,Block Shot Forward
82.99928357395699,middle stump,bouncer,1,Pull Shot
109.78595918062675,leg stump,bouncer,1,Pull Shot
100.06941868779069,middle stump,good length,1,Drive Cover
116.96477877746705,middle stump,yorker,1,Straight Drive
122.70889018859194,leg stump,good length,1,Leg Glance
70.76460207464885,middle stump,yorker,1,Straight Drive
138.49053846545996,middle stump,short pitched,0,Hook Shot
134.17128626755667,off stump,bouncer,0,Hook Shot
102.965774758587,middle stump,short pitched,1,Upper Cut
74.76423420119364,off stump,yorker,1,Block Shot Forward
137.94392858065453,leg stump,bouncer,1,Hook Shot
155.9657644430319,off stump,good length,1,Back-Foot Drive
91.61364364198127,middle stump,full pitched,1,Sweep
99.11721523633341,leg stump,good length,0,Leg Glance
86.54316005336335,middle stump,full pitched,1,Slog
121.92425110103557,middle stump,good length,1,Drive Cover
83.93572551827094,off stump,yorker,0,Block Shot Forward
102.05745491152415,middle stump,short pitched,1,Upper Cut
132.73117125408368,off stump,full pitched,1,Drive Off
120.41043847084136,leg stump,yorker,0,Back-Foot Leg Glance
104.78163078951417,leg stump,short pitched,1,Pull Shot
107.82246416267877,middle stump,short pitched,1,Late Cut
120.58997943609066,off stump,bouncer,1,Pull Shot
70.52782550984452,middle stump,bouncer,0,Pull Shot
77.06588816082488,middle stump,bouncer,1,Pull Shot
149.31322609867107,middle stump,full pitched,1,Drive Straight
77.00910901821617,middle stump,full pitched,0,Sweep
133.61232365894546,off stump,short pitched,0,Cut
152.80343476981471,middle stump,full pitched,1,Drive Straight
94.3615243871558,leg stump,short pitched,1,Pull Shot
103.34422933535629,off stump,yorker,1,Block Shot Forward
121.20292652602447,middle stump,good length,1,Drive Cover
149.35380726747263,off stump,short pitched,1,Cut
154.77150285343782,middle stump,short pitched,1,Hook Shot
136.56069233001412,leg stump,yorker,1,Leg Glance
77.79577847692246,leg stump,bouncer,0,Pull Shot
130.22387399813658,leg stump,bouncer,0,Hook Shot
106.92733496853958,off stump,bouncer,1,Pull Shot
112.36308995419554,leg stump,short pitched,0,Pull Shot
74.42335513106593,middle stump,short pitched,1,Late Cut
87.19559254117223,middle stump,full pitched,1,Sweep
141.14622467802832,middle stump,full pitched,1,Drive Straight
110.85629497430739,off stump,good length,1,Square Cut
97.1496017468034,off stump,good length,0,Square Cut
104.56171665684624,leg stump,full pitched,1,Drive On
146.89595619931123,off stump,short pitched,1,Cut
137.4099115664461,middle stump,yorker,1,Straight Drive
94.50838574629745,middle stump,full pitched,1,Slog
80.57516561911359,middle stump,short pitched,0,Late Cut
92.67983994796646,off stump,full pitched,1,Lofted Drive Off
152.86808059492603,middle stump,bouncer,0,Hook Shot
122.34299540647798,leg stump,full pitched,0,Lofted Drive On
118.01321878703047,off stump,bouncer,1,Pull Shot
123.67542397232154,middle stump,short pitched,1,Upper Cut
102.94254391718637,middle stump,bouncer,1,Pull Shot
142.63963182875614,off stump,full pitched,0,Drive Off
117.09576243702247,off stump,bouncer,0,Pull Shot
80.5073112491916,leg stump,yorker,1,Leg Glance
81.61586123461566,off stump,bouncer,1,Pull Shot
118.31732318523565,middle stump,bouncer,0,Pull Shot
154.29131962637553,leg stump,good length,1,Back-Foot Leg Glance
97.75169095085789,middle stump,yorker,0,Straight Drive
148.25870519732965,middle stump,short pitched,0,Hook Shot
138.76860279209916,middle stump,bouncer,0,Hook Shot
92.30311986162161,off stump,yorker,0,Block Shot Forward
73.27066734846181,off stump,short pitched,1,Cut
79.16625386281444,middle stump,yorker,1,Straight Drive
135.56445404626962,off stump,good length,0,Back-Foot Drive
87.9702764236582,middle stump,short pitched,1,Upper Cut
103.41438284548545,off stump,short pitched,0,Cut
115.15292494057823,off stump,bouncer,1,Pull Shot
135.29213516051465,off stump,full pitched,0,Drive Off
80.19081009332129,leg stump,short pitched,1,Pull Shot
106.57297647497154,off stump,short pitched,1,Cut
113.65656182284258,leg stump,good length,0,Leg Glance
118.67443575743857,leg stump,good length,1,Leg Glance
143.6524577255695,leg stump,good length,0,Back-Foot Leg Glance
85.45103755388952,middle stump,bouncer,1,Pull Shot
142.704830664396,off stump,short pitched,0,Cut
132.3590584926987,middle stump,good length,1,Lofted Straight Drive
120.02837327790634,leg stump,good length,1,Leg Glance
132.95750833623146,off stump,yorker,0,Block Shot Forward
107.08159650564907,middle stump,yorker,0,Straight Drive
82.45578273713122,leg stump,good length,1,Leg Glance
129.91887162388306,middle stump,bouncer,1,Pull Shot
117.220507601706,middle stump,full pitched,0,Drive Straight
127.54373204884979,off stump,yorker,0,Block Shot Forward
100.4198902925641,off stump,yorker,0,Block Shot Forward
151.61799196058524,middle stump,short pitched,0,Hook Shot
122.86328817180193,off stump,short pitched,1,Cut
77.68622358617864,off stump,good length,1,Square Cut
110.48235916339857,middle stump,short pitched,1,Late Cut
138.0720449269271,off stump,short pitched,1,Cut
141.47211055590452,off stump,full pitched,1,Drive Off
114.51373474873829,leg stump,bouncer,1,Pull Shot
150.5272813748171,off stump,good length,0,Back-Foot Drive
94.09015934748678,leg stump,full pitched,1,Lofted Drive On
106.95388275144398,middle stump,good length,0,Upper Cut
150.8737219512073,leg stump,bouncer,0,Hook Shot
150.6631044824421,middle stump,good length,0,Lofted Off Drive
131.71414919422128,off stump,short pitched,0,Cut
147.30824924099983,off stump,bouncer,1,Hook Shot
77.98959402606094,leg stump,full pitched,0,Drive On
147.84954785869985,middle stump,full pitched,0,Drive Straight
98.85579158952041,off stump,yorker,1,Block Shot Forward
86.04983611853947,leg stump,full pitched,0,Drive On
91.54328527078417,leg stump,yorker,0,Back-Foot Leg Glance
107.61716572124983,leg stump,short pitched,1,Pull Shot
92.60728041440206,off stump,full pitched,0,Drive Off
98.85108274148492,middle stump,bouncer,1,Pull Shot
82.14806374644779,off stump,yorker,1,Block Shot Forward
96.65590890030987,off stump,full pitched,1,Lofted Drive Off
121.5055433087801,middle stump,short pitched,1,Late Cut
109.76683372819576,leg stump,bouncer,1,Pull Shot
101.204688511232,off stump,bouncer,0,Pull Shot
137.18069159714025,leg stump,short pitched,1,Pull Shot
150.4158974253986,leg stump,full pitched,1,Lofted Drive On
138.11103006121573,middle stump,good length,1,Lofted Straight Drive
99.88006319059113,middle stump,full pitched,1,Sweep
136.99979510537983,middle stump,yorker,1,Straight Drive
83.6782164226646,leg stump,yorker,0,Back-Foot Leg Glance
81.72861892821618,leg stump,full pitched,0,Drive On
101.1064333332543,off stump,yorker,1,Block Shot Forward
142.69321321396512,leg stump,good length,0,Back-Foot Leg Glance
92.17134225180718,middle stump,good length,1,Late Cut
75.69280680088116,middle stump,bouncer,1,Pull Shot
81.85385816857196,middle stump,yorker,1,Straight Drive
147.2870471676622,middle stump,full pitched,0,Drive Straight
